a,b,theta,E,E_p,E_t,machine_type,status,file_name
9.0,5.7,35.0,-37.1893174,-5.869797566,-6.362430567,1,Done,BTBT_theta=35.0_a=9.0_b=5.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.2,11.7,35.0,-34.8485294,-9.564162289,-3.930051204,1,Done,BTBT_theta=35.0_a=4.2_b=11.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.0,5.8,35.0,-36.87631541,-5.654900491,-6.391628607,1,Done,BTBT_theta=35.0_a=9.0_b=5.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.2,11.8,35.0,-34.60540692,-9.564162289,-3.869270586,2,Done,BTBT_theta=35.0_a=4.2_b=11.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.0,5.9,35.0,-36.39742488,-5.397809645,-6.400451398,1,Done,BTBT_theta=35.0_a=9.0_b=5.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.3,11.6,35.0,-35.21338881,-9.538660283,-4.034017061,2,Done,BTBT_theta=35.0_a=4.3_b=11.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.3,11.8,35.0,-34.67804748,-9.538660283,-3.900181728,2,Done,BTBT_theta=35.0_a=4.3_b=11.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.7,5.6,35.0,-37.95994988,-6.018693139,-6.4806409,1,Done,BTBT_theta=35.0_a=8.7_b=5.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.4,11.6,35.0,-34.90372518,-9.298813411,-4.076524589,2,Done,BTBT_theta=35.0_a=4.4_b=11.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.7,5.7,35.0,-38.15982436,-5.869797566,-6.605057308,1,Done,BTBT_theta=35.0_a=8.7_b=5.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.4,11.7,35.0,-34.6100756,-9.298813411,-4.003112194,2,Done,BTBT_theta=35.0_a=4.4_b=11.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.7,5.8,35.0,-38.10006031,-5.654900491,-6.697564832,1,Done,BTBT_theta=35.0_a=8.7_b=5.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.4,11.8,35.0,-34.28354449,-9.298813411,-3.921479418,2,Done,BTBT_theta=35.0_a=4.4_b=11.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.8,5.6,35.0,-37.85294688,-6.018693139,-6.453890149,1,Done,BTBT_theta=35.0_a=8.8_b=5.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.2,11.5,35.0,-35.19047215,-9.564162289,-4.015536892,2,Done,BTBT_theta=35.0_a=4.2_b=11.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.9,5.6,35.0,-37.61466878,-6.018693139,-6.394320625,1,Done,BTBT_theta=35.0_a=8.9_b=5.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.3,11.5,35.0,-35.41544703,-9.538660283,-4.084531616,2,Done,BTBT_theta=35.0_a=4.3_b=11.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.4,11.5,35.0,-35.15804243,-9.298813411,-4.140103902,2,Done,BTBT_theta=35.0_a=4.4_b=11.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.6,5.6,35.0,-37.92583844,-6.018693139,-6.47211304,1,Done,BTBT_theta=35.0_a=8.6_b=5.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.2,11.4,35.0,-35.27280146,-9.564162289,-4.03611922,2,Done,BTBT_theta=35.0_a=4.2_b=11.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.6,5.7,35.0,-38.25116472,-5.869797566,-6.627892397,1,Done,BTBT_theta=35.0_a=8.6_b=5.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.3,11.4,35.0,-35.56353939,-9.538660283,-4.121554706,2,Done,BTBT_theta=35.0_a=4.3_b=11.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.6,5.8,35.0,-38.30269584,-5.654900491,-6.748223715,1,Done,BTBT_theta=35.0_a=8.6_b=5.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.4,11.4,35.0,-35.36569804,-9.298813411,-4.192017804,2,Done,BTBT_theta=35.0_a=4.4_b=11.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.5,5.7,35.0,-38.19155127,-5.869797566,-6.612989035,1,Done,BTBT_theta=35.0_a=8.5_b=5.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.2,11.3,35.0,-35.28314282,-9.564162289,-4.038704561,2,Done,BTBT_theta=35.0_a=4.2_b=11.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.5,5.8,35.0,-38.37177214,-5.654900491,-6.76549279,1,Done,BTBT_theta=35.0_a=8.5_b=5.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.3,11.3,35.0,-35.64862975,-9.538660283,-4.142827295,2,Done,BTBT_theta=35.0_a=4.3_b=11.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.4,11.3,35.0,-35.51871008,-9.298813411,-4.230270813,2,Done,BTBT_theta=35.0_a=4.4_b=11.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.5,5.9,35.0,-38.3248344,-5.397809645,-6.882303776,1,Done,BTBT_theta=35.0_a=8.5_b=5.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.2,11.2,35.0,-35.21040186,-9.564162289,-4.020519321,2,Done,BTBT_theta=35.0_a=4.2_b=11.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.6,5.9,35.0,-38.14119987,-5.397809645,-6.836395145,1,Done,BTBT_theta=35.0_a=8.6_b=5.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.3,11.2,35.0,-35.66095404,-9.538660283,-4.145908369,2,Done,BTBT_theta=35.0_a=4.3_b=11.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.7,5.9,35.0,-37.83625511,-5.397809645,-6.760158955,1,Done,BTBT_theta=35.0_a=8.7_b=5.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.4,11.2,35.0,-35.6081679,-9.298813411,-4.25263527,2,Done,BTBT_theta=35.0_a=4.4_b=11.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.4,5.7,35.0,-37.94529125,-5.869797566,-6.551424028,1,Done,BTBT_theta=35.0_a=8.4_b=5.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.2,11.1,35.0,-35.04177738,-9.564162289,-3.978363199,2,Done,BTBT_theta=35.0_a=4.2_b=11.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.4,5.8,35.0,-38.27955327,-5.654900491,-6.742438072,1,Done,BTBT_theta=35.0_a=8.4_b=5.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.3,11.1,35.0,-35.5892673,-9.538660283,-4.127986684,2,Done,BTBT_theta=35.0_a=4.3_b=11.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.4,11.1,35.0,-35.62420706,-9.298813411,-4.256645059,2,Done,BTBT_theta=35.0_a=4.4_b=11.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.4,5.9,35.0,-38.3629117,-5.397809645,-6.891823103,1,Done,BTBT_theta=35.0_a=8.4_b=5.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.6,6.2,40.0,-34.91310018,-3.906438003,-6.775056042,2,Done,BTBT_theta=40.0_a=8.6_b=6.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.7,6.3,40.0,-34.24363486,-3.600357451,-6.760729989,1,Done,BTBT_theta=40.0_a=8.7_b=6.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.6,6.3,40.0,-34.58580351,-3.600357451,-6.846272152,1,Done,BTBT_theta=40.0_a=8.6_b=6.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.6,6.4,40.0,-34.16790695,-3.312355461,-6.885799007,1,Done,BTBT_theta=40.0_a=8.6_b=6.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.7,6.2,40.0,-34.66631304,-3.906438003,-6.713359259,1,Done,BTBT_theta=40.0_a=8.7_b=6.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.7,6.4,40.0,-33.74353449,-3.312355461,-6.779705891,1,Done,BTBT_theta=40.0_a=8.7_b=6.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.8,6.2,40.0,-34.32439539,-3.906438003,-6.627879847,1,Done,BTBT_theta=40.0_a=8.8_b=6.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.8,6.3,40.0,-33.82036681,-3.600357451,-6.654912978,1,Done,BTBT_theta=40.0_a=8.8_b=6.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.8,6.4,40.0,-33.25287187,-3.312355461,-6.657040237,1,Done,BTBT_theta=40.0_a=8.8_b=6.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.5,6.1,40.0,-35.14232958,-4.227754498,-6.671705145,1,Done,BTBT_theta=40.0_a=8.5_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.5,6.2,40.0,-35.05122768,-3.906438003,-6.809587918,1,Done,BTBT_theta=40.0_a=8.5_b=6.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.5,6.3,40.0,-34.83236474,-3.600357451,-6.90791246,1,Done,BTBT_theta=40.0_a=8.5_b=6.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.6,6.1,40.0,-35.12980448,-4.227754498,-6.66857387,1,Done,BTBT_theta=40.0_a=8.6_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.9,5.2,40.0,-33.65917204,-6.900809046,-4.964388488,2,Done,BTBT_theta=40.0_a=9.9_b=5.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.0,5.3,40.0,-33.31985228,-6.77523802,-4.942344061,1,Done,BTBT_theta=40.0_a=10.0_b=5.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.7,6.1,40.0,-34.99014585,-4.227754498,-6.633659214,2,Done,BTBT_theta=40.0_a=8.7_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.9,5.3,40.0,-33.71540949,-6.77523802,-5.041233362,1,Done,BTBT_theta=40.0_a=9.9_b=5.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.4,6.0,40.0,-34.78118502,-4.561025059,-6.414783726,2,Done,BTBT_theta=40.0_a=8.4_b=6.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.9,5.4,40.0,-33.49745016,-6.555452642,-5.09663622,1,Done,BTBT_theta=40.0_a=9.9_b=5.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.4,6.1,40.0,-35.00914686,-4.227754498,-6.638409465,2,Done,BTBT_theta=40.0_a=8.4_b=6.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.0,5.2,40.0,-33.33123532,-6.900809046,-4.882404306,1,Done,BTBT_theta=40.0_a=10.0_b=5.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.4,6.2,40.0,-35.06064033,-3.906438003,-6.81194108,2,Done,BTBT_theta=40.0_a=8.4_b=6.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.0,5.4,40.0,-33.04391104,-6.555452642,-4.983251438,1,Done,BTBT_theta=40.0_a=10.0_b=5.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.5,6.0,40.0,-35.0810344,-4.561025059,-6.489746071,2,Done,BTBT_theta=40.0_a=8.5_b=6.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.6,6.0,40.0,-35.21020106,-4.561025059,-6.522037735,2,Done,BTBT_theta=40.0_a=8.6_b=6.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.1,5.2,40.0,-32.95608474,-6.900809046,-4.788616661,1,Done,BTBT_theta=40.0_a=10.1_b=5.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.5,5.9,40.0,-34.84163934,-4.90520802,-6.257805824,2,Done,BTBT_theta=40.0_a=8.5_b=5.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.1,5.3,40.0,-32.88624287,-6.77523802,-4.833941709,1,Done,BTBT_theta=40.0_a=10.1_b=5.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.6,5.9,40.0,-35.13719655,-4.90520802,-6.331695127,2,Done,BTBT_theta=40.0_a=8.6_b=5.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
10.1,5.4,40.0,-32.56057774,-6.555452642,-4.862418113,1,Done,BTBT_theta=40.0_a=10.1_b=5.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.7,5.9,40.0,-35.26571059,-4.90520802,-6.363823639,2,Done,BTBT_theta=40.0_a=8.7_b=5.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.5,10.8,40.0,-35.6331177,-8.566860646,-4.624849102,2,Done,BTBT_theta=40.0_a=4.5_b=10.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.6,10.9,40.0,-35.59637071,-8.506331032,-4.645927162,1,Done,BTBT_theta=40.0_a=4.6_b=10.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.8,5.2,40.0,-33.93020616,-6.900809046,-5.032147017,1,Done,BTBT_theta=40.0_a=9.8_b=5.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.7,6.0,40.0,-35.19709865,-4.561025059,-6.518762133,2,Done,BTBT_theta=40.0_a=8.7_b=6.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.5,10.9,40.0,-35.47162173,-8.566860646,-4.584475108,1,Done,BTBT_theta=40.0_a=4.5_b=10.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.8,5.3,40.0,-34.06377794,-6.77523802,-5.128325475,1,Done,BTBT_theta=40.0_a=9.8_b=5.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.6,5.8,40.0,-34.8800053,-5.257096802,-6.091452923,2,Done,BTBT_theta=40.0_a=8.6_b=5.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.5,11.0,40.0,-35.24506552,-8.566860646,-4.527836056,1,Done,BTBT_theta=40.0_a=4.5_b=11.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.7,5.8,40.0,-35.17345407,-5.257096802,-6.164815117,2,Done,BTBT_theta=40.0_a=8.7_b=5.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.8,5.4,40.0,-33.91278648,-6.555452642,-5.2004703,1,Done,BTBT_theta=40.0_a=9.8_b=5.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.6,10.8,40.0,-35.82659158,-8.506331032,-4.70348238,1,Done,BTBT_theta=40.0_a=4.6_b=10.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.8,5.8,40.0,-35.30598419,-5.257096802,-6.197947645,2,Done,BTBT_theta=40.0_a=8.8_b=5.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.7,5.2,40.0,-34.13429751,-6.900809046,-5.083169855,1,Done,BTBT_theta=40.0_a=9.7_b=5.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.6,11.0,40.0,-35.31000025,-8.506331032,-4.574334547,1,Done,BTBT_theta=40.0_a=4.6_b=11.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.8,5.9,40.0,-35.25461622,-4.90520802,-6.361050045,2,Done,BTBT_theta=40.0_a=8.8_b=5.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.7,5.3,40.0,-34.35569559,-6.77523802,-5.201304888,1,Done,BTBT_theta=40.0_a=9.7_b=5.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.8,6.0,40.0,-35.06047717,-4.561025059,-6.484606764,2,Done,BTBT_theta=40.0_a=8.8_b=6.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.7,10.8,40.0,-35.62596408,-8.282360163,-4.76531094,1,Done,BTBT_theta=40.0_a=4.7_b=10.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.7,5.4,40.0,-34.28121016,-6.555452642,-5.292576218,1,Done,BTBT_theta=40.0_a=9.7_b=5.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.7,5.7,40.0,-34.88221413,-5.608841258,-5.916132904,2,Done,BTBT_theta=40.0_a=8.7_b=5.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.7,10.9,40.0,-35.33419704,-8.282360163,-4.692369178,1,Done,BTBT_theta=40.0_a=4.7_b=10.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.6,5.2,40.0,-34.25932261,-6.900809046,-5.114426128,1,Done,BTBT_theta=40.0_a=9.6_b=5.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.8,5.7,40.0,-35.17927737,-5.608841258,-5.990398713,2,Done,BTBT_theta=40.0_a=8.8_b=5.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.9,5.7,40.0,-35.3193125,-5.608841258,-6.025407496,2,Done,BTBT_theta=40.0_a=8.9_b=5.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.9,5.8,40.0,-35.3006127,-5.257096802,-6.196604774,2,Done,BTBT_theta=40.0_a=8.9_b=5.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.9,5.9,40.0,-35.12479695,-4.90520802,-6.328595227,2,Done,BTBT_theta=40.0_a=8.9_b=5.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.8,5.6,40.0,-34.83978191,-5.952170804,-5.733860075,2,Done,BTBT_theta=40.0_a=8.8_b=5.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.9,5.6,40.0,-35.14359715,-5.952170804,-5.809813885,2,Done,BTBT_theta=40.0_a=8.9_b=5.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.0,5.6,40.0,-35.29309513,-5.952170804,-5.847188381,2,Done,BTBT_theta=40.0_a=9.0_b=5.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.0,5.7,40.0,-35.32360467,-5.608841258,-6.026480538,2,Done,BTBT_theta=40.0_a=9.0_b=5.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.0,5.8,40.0,-35.17942797,-5.257096802,-6.166308591,2,Done,BTBT_theta=40.0_a=9.0_b=5.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.1,5.6,40.0,-35.3101383,-5.952170804,-5.851449174,2,Done,BTBT_theta=40.0_a=9.1_b=5.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.1,5.7,40.0,-35.21203339,-5.608841258,-5.998587719,2,Done,BTBT_theta=40.0_a=9.1_b=5.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.1,5.8,40.0,-34.95470409,-5.257096802,-6.110127621,2,Done,BTBT_theta=40.0_a=9.1_b=5.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.7,11.0,40.0,-34.99443802,-8.282360163,-4.607429424,1,Done,BTBT_theta=40.0_a=4.7_b=11.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.6,5.3,40.0,-34.58094658,-6.77523802,-5.257617636,1,Done,BTBT_theta=40.0_a=9.6_b=5.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.5,10.7,40.0,-35.71815785,-8.566860646,-4.64610914,1,Done,BTBT_theta=40.0_a=4.5_b=10.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.6,5.4,40.0,-34.59365993,-6.555452642,-5.370688662,1,Done,BTBT_theta=40.0_a=9.6_b=5.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.6,10.7,40.0,-35.99054739,-8.506331032,-4.744471333,1,Done,BTBT_theta=40.0_a=4.6_b=10.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.5,5.3,40.0,-34.7264034,-6.77523802,-5.29398184,1,Done,BTBT_theta=40.0_a=9.5_b=5.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.7,10.7,40.0,-35.86072813,-8.282360163,-4.82400195,1,Done,BTBT_theta=40.0_a=4.7_b=10.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.5,5.4,40.0,-34.83924225,-6.555452642,-5.432084241,1,Done,BTBT_theta=40.0_a=9.5_b=5.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.5,10.6,40.0,-35.71276127,-8.566860646,-4.644759994,1,Done,BTBT_theta=40.0_a=4.5_b=10.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.5,5.5,40.0,-34.70500531,-6.273625351,-5.539438652,1,Done,BTBT_theta=40.0_a=9.5_b=5.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.6,10.6,40.0,-36.07608956,-8.506331032,-4.765856874,1,Done,BTBT_theta=40.0_a=4.6_b=10.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.6,5.5,40.0,-34.37272621,-6.273625351,-5.456368878,1,Done,BTBT_theta=40.0_a=9.6_b=5.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.7,10.6,40.0,-36.02789679,-8.282360163,-4.865794116,1,Done,BTBT_theta=40.0_a=4.7_b=10.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.7,5.5,40.0,-33.98472423,-6.273625351,-5.359368382,1,Done,BTBT_theta=40.0_a=9.7_b=5.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.4,5.3,40.0,-34.77622769,-6.77523802,-5.306437913,1,Done,BTBT_theta=40.0_a=9.4_b=5.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.5,10.5,40.0,-35.60076328,-8.566860646,-4.616760497,1,Done,BTBT_theta=40.0_a=4.5_b=10.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.4,5.4,40.0,-35.00377537,-6.555452642,-5.473217521,1,Done,BTBT_theta=40.0_a=9.4_b=5.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.6,10.5,40.0,-36.06871004,-8.506331032,-4.764011994,1,Done,BTBT_theta=40.0_a=4.6_b=10.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.4,5.5,40.0,-34.96956352,-6.273625351,-5.605578206,1,Done,BTBT_theta=40.0_a=9.4_b=5.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.7,10.5,40.0,-36.11469397,-8.282360163,-4.887493412,1,Done,BTBT_theta=40.0_a=4.7_b=10.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.3,5.3,40.0,-34.71443051,-6.77523802,-5.290988617,1,Done,BTBT_theta=40.0_a=9.3_b=5.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.6,10.4,40.0,-35.95204338,-8.506331032,-4.734845329,1,Done,BTBT_theta=40.0_a=4.6_b=10.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.3,5.4,40.0,-35.07192296,-6.555452642,-5.490254418,1,Done,BTBT_theta=40.0_a=9.3_b=5.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.7,10.4,40.0,-36.10631044,-8.282360163,-4.885397529,1,Done,BTBT_theta=40.0_a=4.7_b=10.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.3,5.5,40.0,-35.15154142,-6.273625351,-5.651072681,1,Done,BTBT_theta=40.0_a=9.3_b=5.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.8,10.4,40.0,-35.93836366,-7.947822031,-5.0106799,1,Done,BTBT_theta=40.0_a=4.8_b=10.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.2,5.4,40.0,-35.02671714,-6.555452642,-5.478952963,1,Done,BTBT_theta=40.0_a=9.2_b=5.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.8,10.5,40.0,-35.84955845,-7.947822031,-4.988478596,1,Done,BTBT_theta=40.0_a=4.8_b=10.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.2,5.5,40.0,-35.23655648,-6.273625351,-5.672326444,1,Done,BTBT_theta=40.0_a=9.2_b=5.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.8,10.6,40.0,-35.67847412,-7.947822031,-4.945707515,2,Done,BTBT_theta=40.0_a=4.8_b=10.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.2,5.6,40.0,-35.21038931,-5.952170804,-5.826511926,1,Done,BTBT_theta=40.0_a=9.2_b=5.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.3,5.6,40.0,-35.01257306,-5.952170804,-5.777057863,1,Done,BTBT_theta=40.0_a=9.3_b=5.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.4,5.6,40.0,-34.73102187,-5.952170804,-5.706670066,1,Done,BTBT_theta=40.0_a=9.4_b=5.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.1,5.4,40.0,-34.84968401,-6.555452642,-5.434694682,1,Done,BTBT_theta=40.0_a=9.1_b=5.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.1,5.5,40.0,-35.20580849,-6.273625351,-5.664639447,1,Done,BTBT_theta=40.0_a=9.1_b=5.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.0,5.5,40.0,-35.04431252,-6.273625351,-5.624265453,1,Done,BTBT_theta=40.0_a=9.0_b=5.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
9.2,5.7,40.0,-34.99980951,-5.608841258,-5.945531748,1,Done,BTBT_theta=40.0_a=9.2_b=5.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.5,6.6,45.0,-31.97035438,-2.254894434,-6.865141378,2,Done,BTBT_theta=45.0_a=8.5_b=6.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.4,6.5,45.0,-32.22488499,-2.469822884,-6.821309805,2,Done,BTBT_theta=45.0_a=8.4_b=6.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.4,6.6,45.0,-32.21578609,-2.254894434,-6.926499306,2,Done,BTBT_theta=45.0_a=8.4_b=6.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.4,6.7,45.0,-32.0750105,-2.05793787,-6.989783689,2,Done,BTBT_theta=45.0_a=8.4_b=6.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.5,6.5,45.0,-32.09077355,-2.469822884,-6.787781945,2,Done,BTBT_theta=45.0_a=8.5_b=6.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.5,6.7,45.0,-31.73751052,-2.05793787,-6.905408694,2,Done,BTBT_theta=45.0_a=8.5_b=6.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.6,6.5,45.0,-31.86095429,-2.469822884,-6.730327129,2,Done,BTBT_theta=45.0_a=8.6_b=6.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.6,6.6,45.0,-31.64565561,-2.254894434,-6.783966684,2,Done,BTBT_theta=45.0_a=8.6_b=6.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.6,6.7,45.0,-31.33216416,-2.05793787,-6.804072105,2,Done,BTBT_theta=45.0_a=8.6_b=6.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.3,6.4,45.0,-31.96020127,-2.703143652,-6.638478491,2,Done,BTBT_theta=45.0_a=8.3_b=6.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.3,6.5,45.0,-32.24870527,-2.469822884,-6.827264874,2,Done,BTBT_theta=45.0_a=8.3_b=6.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.3,6.6,45.0,-32.36417966,-2.254894434,-6.963597697,2,Done,BTBT_theta=45.0_a=8.3_b=6.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.4,6.4,45.0,-32.08223941,-2.703143652,-6.668988027,2,Done,BTBT_theta=45.0_a=8.4_b=6.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
